2025년도 제3회 일반 및 기타특별회계 추가경정 예산서 (경기도 구리시),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,__sheet__,__file__
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 다함께돌봄센터 운영비 집행잔액,72,0,72,0,0,0,0,0,0,72,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 다함께돌봄센터 운영비 이자,2,0,2,0,0,0,0,0,0,2,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 다함께돌봄센터 인건비 집행잔액,1806,0,1806,0,0,0,0,0,0,1806,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 다함께돌봄센터 인건비 이자,6,0,6,0,0,0,0,0,0,6,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 입양가정위탁  가족 심리상담 지원 집행잔액,18,0,18,0,0,0,0,0,0,18,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 입양가정위탁 가족 심리상담 지원  이자,1,0,1,0,0,0,0,0,0,1,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 아동보호전담요원사업 집행잔액,31,0,31,0,0,0,0,0,0,31,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 아동보호전담요원사업 이자,5,0,5,0,0,0,0,0,0,5,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 전문아동보호비 집행잔액,360,0,360,0,0,0,0,0,0,360,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 요보호아동 그룹홈 형태보호 집행잔액,2444,0,2444,0,0,0,0,0,0,2444,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 요보호아동 그룹홈 형태보호 이자,1,0,1,0,0,0,0,0,0,1,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 거점 아동돌봄센터 운영지원 집행 잔액,140,0,140,0,0,0,0,0,0,140,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 거점 아동돌봄센터 운영지원 이자,3,0,3,0,0,0,0,0,0,3,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 거점 아동돌봄센터 긴급돌봄지원 집행 잔액,5202,0,5202,0,0,0,0,0,0,5202,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 거점 아동돌봄센터 긴급돌봄지원 이자,2,0,2,0,0,0,0,0,0,2,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 요보호아동 그룹홈 인건비 추가지원 집행 잔액,450,0,450,0,0,0,0,0,0,450,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 요보호아동 그룹홈 인건비 추가지원 이자,1,0,1,0,0,0,0,0,0,1,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 공동생활가정 특수근무수당 집행잔액,160,0,160,0,0,0,0,0,0,160,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 공동생활가정 처우개선비 집행잔액,100,0,100,0,0,0,0,0,0,100,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 공동생활가정 아동학습활동지원 집행잔액,7093,0,7093,0,0,0,0,0,0,7093,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 공동생활가정 아동학습활동지원 이자,2,0,2,0,0,0,0,0,0,2,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 다함께돌봄센터 도비지원 사업 집행 잔액,3105,0,3105,0,0,0,0,0,0,3105,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 다함께돌봄센터 도비지원 사업 이자,16,0,16,0,0,0,0,0,0,16,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 저소득 한부모가족 지원 집행잔액,6673,0,6673,0,0,0,0,0,0,6673,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 저소득 한부모가족 지원(도비) 집행잔액,14529,0,14529,0,0,0,0,0,0,14529,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 저소득 한부모가족 지원(도비) 이자,61,0,61,0,0,0,0,0,0,61,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 청소년부모 아동양육비 지원 집행잔액,75,0,75,0,0,0,0,0,0,75,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 청소년한부모 자립지원 집행잔액,91,0,91,0,0,0,0,0,0,91,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 한부모가족 아동양육비 지원(도비) 집행잔액,1350,0,1350,0,0,0,0,0,0,1350,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 한부모가족 아동양육비 지원(도비) 이자,5,0,5,0,0,0,0,0,0,5,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 아동보호전문기관 인건비 추가 지원 집행잔액,10007,0,10007,0,0,0,0,0,0,10007,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 아동보호전문기관 인건비 추가 지원 이자,9,0,9,0,0,0,0,0,0,9,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 지역아동보호전문기관 종사자 특수근무수당 집행잔액,120,0,120,0,0,0,0,0,0,120,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 학대피해아동쉼터 지원(자체/지원) 이자발생액 반납,3,0,3,0,0,0,0,0,0,3,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 학대피해아동쉼터 지원(자체/지원) 집행잔액 반납,12703,0,12703,0,0,0,0,0,0,12703,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 결식아동급식지원(자체) 집행잔액,134001,0,134001,0,0,0,0,0,0,134001,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 결식아동급식지원(자체) 이자,80,0,80,0,0,0,0,0,0,80,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 지역아동센터 도 지원사업(7개사업) 집행잔액,16940,0,16940,0,0,0,0,0,0,16940,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 지역아동센터 도 지원사업(7개사업) 이자,27,0,27,0,0,0,0,0,0,27,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 지역아동센터 인건비추가지원(호봉제) 집행잔액,17659,0,17659,0,0,0,0,0,0,17659,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 지역아동센터 인건비추가지원(호봉제) 이자,2,0,2,0,0,0,0,0,0,2,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 아동급식지원 플랫폼 배달비지원 집행잔액,119,0,119,0,0,0,0,0,0,119,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 가족돌봄수당 집행잔액,2175,0,2175,0,0,0,0,0,0,2175,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 경기도 가족돌봄수당 발생이자,172,0,172,0,0,0,0,0,0,172,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 아동발달지원계좌 지원 집행잔액,10344,0,10344,0,0,0,0,0,0,10344,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 보호종료아동    자립수당 지원 집행잔액,195,0,195,0,0,0,0,0,0,195,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 보호종료아동  자립수당 지원 이자,2,0,2,0,0,0,0,0,0,2,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 아동발달지원계좌 지원 이자,34,0,34,0,0,0,0,0,0,34,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 가정위탁양육지원 집행잔액,1060,0,1060,0,0,0,0,0,0,1060,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 가정위탁양육지원  발생이자,12,0,12,0,0,0,0,0,0,12,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 가정위탁아동 학습활동지원 집행잔액,1051,0,1051,0,0,0,0,0,0,1051,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 가정위탁아동 학습활동지원    발생이자,3,0,3,0,0,0,0,0,0,3,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 퇴소 및 보호종료아동 자립정착금 집행잔액,7500,0,7500,0,0,0,0,0,0,7500,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 퇴소 및 보호종료아동 자립정착금 이자,11,0,11,0,0,0,0,0,0,11,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 입양아동 양육보조금·양육수당 집행잔액,683,0,683,0,0,0,0,0,0,683,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 입양아동 양육보조금·양육수당 이자,7,0,7,0,0,0,0,0,0,7,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 부모급여 지원사업 집행잔액,27500,0,27500,0,0,0,0,0,0,27500,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 부모급여 지원사업 이자,3382,0,3382,0,0,0,0,0,0,3382,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 가정양육수당 지원사업 집행잔액,6014,0,6014,0,0,0,0,0,0,6014,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 가정양육수당 지원사업 이자,28,0,28,0,0,0,0,0,0,28,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 영유아보육료 지원사업 이자,6855,0,6855,0,0,0,0,0,0,6855,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 어린이집 환경개선(기능보강) 사업 집행잔액,153,0,153,0,0,0,0,0,0,153,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 어린이집 환경개선(기능보강) 사업 이자,1,0,1,0,0,0,0,0,0,1,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 국공립어린이집 확충(생활SOC복합화) 집행잔액,429,0,429,0,0,0,0,0,0,429,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2023년 국공립어린이집 확충(생활SOC복합화) 이월 집행잔액,44,0,44,0,0,0,0,0,0,44,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,○2024년 국공립어린이집 확충(생활SOC복합화) 이자,52,0,52,0,0,0,0,0,0,52,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,"○2024년 보육교직원 처우개선 지원 사업(교사근무환경개선비, 교사겸직원장지원비) 집행잔액",1183,0,1183,0,0,0,0,0,0,1183,데이터,가족복지과.xlsx
2025,추경3회,일반회계,가족복지과,보전지출(가족복지과),802-02,시ㆍ도비보조금반환금,"○2024년 보육교직원 처우개선 지원 사업(교사근무환경개선비, 교사겸직원장지원비) 이자",109,0,109,0,0,0,0,0,0,109,데이터,가족복지과.xlsx
